video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0603090304_rgb,40,481.2799987792969,810.3599853515625,1.0,458.7200012207031,780.280029296875,1.0,451.20001220703125,742.6799926757812,1.0,327.1199951171875,825.4000244140625,1.0,319.6000061035156,784.0400390625,1.0,338.3999938964844,742.6799926757812,1.0,180.47999572753906,802.8399658203125,1.0,157.9199981689453,787.7999877929688,1.0,154.16000366210938,731.4000244140625,1.0,142.8800048828125,821.6400146484375,1.0,154.16000366210938,769.0,1.0,120.31999969482422,723.8800048828125,1.0,624.1599731445312,690.0400390625,1.0,582.7999877929688,603.5599975585938,1.0,436.1600036621094,554.6799926757812,1.0,180.47999572753906,547.1600341796875,1.0,323.3599853515625,539.6400146484375,1.0
0603090304_rgb,41,483.7300109863281,810.9200439453125,1.0,462.1600036621094,782.1600341796875,1.0,454.9700012207031,746.2099609375,1.0,318.3600158691406,825.300048828125,1.0,325.54998779296875,785.7550048828125,1.0,354.30999755859375,749.8049926757812,1.0,167.3699951171875,810.9200439453125,1.0,149.39500427246094,792.9450073242188,1.0,152.99000549316406,731.8300170898438,1.0,228.48500061035156,814.5150146484375,1.0,217.6999969482422,782.1600341796875,1.0,185.34500122070312,739.02001953125,1.0,634.7200317382812,688.6900024414062,1.0,598.77001953125,602.4100341796875,1.0,444.18499755859375,552.0800170898438,1.0,196.1300048828125,544.8900146484375,1.0,332.739990234375,541.2949829101562,1.0
0603090304_rgb,42,480.6600036621094,812.97998046875,1.0,462.9599914550781,781.1199951171875,1.0,455.8800048828125,745.719970703125,1.0,321.3599853515625,820.0599975585938,1.0,335.5199890136719,784.6600341796875,1.0,363.8399963378906,752.7999877929688,1.0,172.67999267578125,812.97998046875,1.0,154.97999572753906,777.5799560546875,1.0,151.44000244140625,724.47998046875,1.0,264.7200012207031,812.97998046875,1.0,239.94000244140625,781.1199951171875,1.0,208.0800018310547,731.5599975585938,1.0,639.9600219726562,689.0799560546875,1.0,601.02001953125,600.5799560546875,1.0,445.260009765625,547.47998046875,1.0,201.0,547.47998046875,1.0,342.6000061035156,540.4000244140625,1.0
0603090304_rgb,43,481.3999938964844,809.7999877929688,1.0,463.6499938964844,781.4000244140625,1.0,460.1000061035156,742.3499755859375,1.0,339.3999938964844,802.699951171875,1.0,367.79998779296875,784.949951171875,1.0,396.1999816894531,753.0,1.0,169.0,813.3499755859375,1.0,154.79998779296875,777.8499755859375,1.0,161.89999389648438,724.5999755859375,1.0,307.4499816894531,816.9000244140625,1.0,282.5999755859375,784.949951171875,1.0,243.5500030517578,735.25,1.0,651.7999877929688,689.0999755859375,1.0,616.2999877929688,600.3499755859375,1.0,463.6499938964844,554.2000122070312,1.0,211.59999084472656,547.0999755859375,1.0,353.6000061035156,540.0,1.0
0603090304_rgb,44,480.58001708984375,810.1199951171875,1.0,462.8550109863281,778.2149658203125,1.0,462.8550109863281,742.7650146484375,1.0,370.68499755859375,795.9400024414062,1.0,406.135009765625,788.8499755859375,1.0,423.8600158691406,760.489990234375,1.0,168.6199951171875,813.6650390625,1.0,157.98500061035156,778.2149658203125,1.0,168.6199951171875,717.9500122070312,1.0,321.05499267578125,817.2100219726562,1.0,296.239990234375,785.3050537109375,1.0,250.15499877929688,735.675048828125,1.0,657.8300170898438,689.5899658203125,1.0,622.3800048828125,597.4200439453125,1.0,459.30999755859375,547.7900390625,1.0,221.7949981689453,547.7900390625,1.0,360.0500183105469,540.7000122070312,1.0
0603090304_rgb,45,483.9800109863281,814.719970703125,1.0,469.3999938964844,781.9150390625,1.0,458.4649963378906,730.885009765625,1.0,414.7250061035156,800.1400146484375,1.0,436.5950012207031,785.5599975585938,1.0,469.3999938964844,760.0449829101562,1.0,170.50999450683594,811.0750122070312,1.0,155.92999267578125,778.27001953125,1.0,177.8000030517578,716.3049926757812,1.0,327.2449951171875,822.010009765625,1.0,298.0849914550781,789.2049560546875,1.0,257.989990234375,734.530029296875,1.0,669.875,690.7900390625,1.0,637.0700073242188,599.6650390625,1.0,476.69000244140625,552.280029296875,1.0,236.1199951171875,552.280029296875,1.0,370.9849853515625,541.344970703125,1.0
0603090304_rgb,46,484.57000732421875,815.1600341796875,1.0,477.1999816894531,789.364990234375,1.0,458.7749938964844,745.14501953125,1.0,440.3500061035156,800.4199829101562,1.0,469.8299865722656,785.6799926757812,1.0,491.94000244140625,756.199951171875,1.0,167.66000366210938,811.4749755859375,1.0,156.60499572753906,774.625,1.0,175.02999877929688,715.6650390625,1.0,322.42999267578125,822.530029296875,1.0,300.32000732421875,789.364990234375,1.0,259.7850036621094,737.7750244140625,1.0,676.1900024414062,689.8699951171875,1.0,639.3399658203125,597.7449951171875,1.0,480.8849792480469,549.8399658203125,1.0,245.0449981689453,549.8399658203125,1.0,377.7049865722656,542.469970703125,1.0
0603090304_rgb,47,481.3500061035156,818.050048828125,1.0,466.75,785.2000122070312,1.0,470.4000244140625,745.050048828125,1.0,499.6000061035156,807.0999755859375,1.0,521.5,785.2000122070312,1.0,528.800048828125,741.4000244140625,1.0,171.10000610351562,814.4000244140625,1.0,160.14999389648438,777.9000244140625,1.0,182.0500030517578,715.8499755859375,1.0,324.3999938964844,821.7000122070312,1.0,298.8500061035156,788.8499755859375,1.0,266.0,741.4000244140625,1.0,689.4000244140625,690.300048828125,1.0,656.5499877929688,599.050048828125,1.0,499.6000061035156,551.5999755859375,1.0,258.70001220703125,551.5999755859375,1.0,397.4000244140625,544.2999877929688,1.0
0603090304_rgb,48,481.0999755859375,814.875,1.0,466.1999816894531,781.3499755859375,1.0,473.6499938964844,740.375,1.0,570.5,818.5999755859375,1.0,563.0499877929688,777.625,1.0,555.5999755859375,736.6500244140625,1.0,168.1999969482422,814.875,1.0,164.47500610351562,777.625,1.0,190.5500030517578,714.2999877929688,1.0,324.6499938964844,822.324951171875,1.0,302.29998779296875,788.7999877929688,1.0,268.7749938964844,736.6500244140625,1.0,704.5999755859375,691.949951171875,1.0,671.0750122070312,598.824951171875,1.0,510.8999938964844,550.4000244140625,1.0,272.5,550.4000244140625,1.0,406.5999755859375,542.9500122070312,1.0
0603090304_rgb,49,482.17999267578125,817.5799560546875,1.0,462.8299865722656,782.75,1.0,474.44000244140625,740.1799926757812,1.0,590.5399780273438,817.5799560546875,1.0,578.9299926757812,778.8800048828125,1.0,559.5799560546875,736.3099975585938,1.0,172.5800018310547,813.7099609375,1.0,168.70999145507812,775.010009765625,1.0,195.79998779296875,709.219970703125,1.0,327.3800048828125,821.4500122070312,1.0,300.28997802734375,790.489990234375,1.0,269.3299865722656,736.3099975585938,1.0,714.3800048828125,686.0,1.0,675.6799926757812,596.989990234375,1.0,520.8800048828125,550.5499877929688,1.0,280.94000244140625,546.6799926757812,1.0,412.5199890136719,538.9400024414062,1.0
