video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0527140440_rgb,37,436.239990234375,861.8800048828125,1.0,424.55499267578125,826.8250122070312,1.0,420.6600036621094,780.0849609375,1.0,288.2300109863281,854.0900268554688,1.0,327.17999267578125,834.614990234375,1.0,358.3399963378906,795.6650390625,1.0,124.63999938964844,861.8800048828125,1.0,105.16500091552734,826.8250122070312,1.0,101.2699966430664,760.6099853515625,1.0,233.6999969482422,865.7750244140625,1.0,210.3300018310547,830.719970703125,1.0,167.48500061035156,772.2949829101562,1.0,638.7799682617188,698.2900390625,1.0,584.25,604.8099975585938,1.0,412.8699951171875,565.8599853515625,1.0,148.00999450683594,565.8599853515625,1.0,303.80999755859375,558.0700073242188,1.0
0527140440_rgb,38,444.0799865722656,857.9599609375,1.0,420.28997802734375,830.2050170898438,1.0,428.2200012207031,782.625,1.0,340.989990234375,850.0299682617188,1.0,376.67498779296875,834.1699829101562,1.0,396.5,802.4500122070312,1.0,126.87999725341797,857.9599609375,1.0,107.05500030517578,822.2749633789062,1.0,111.0199966430664,762.7999877929688,1.0,253.75999450683594,869.85498046875,1.0,226.00498962402344,830.2050170898438,1.0,182.38999938964844,774.6949462890625,1.0,650.260009765625,699.3599853515625,1.0,602.6799926757812,604.199951171875,1.0,428.2200012207031,564.5499877929688,1.0,158.59999084472656,564.5499877929688,1.0,313.2349853515625,556.6199951171875,1.0
0527140440_rgb,39,445.16998291015625,865.2249755859375,1.0,429.54998779296875,833.9849853515625,1.0,410.0249938964844,779.3150024414062,1.0,374.8800048828125,853.510009765625,1.0,402.2149963378906,837.8900146484375,1.0,429.54998779296875,806.6500244140625,1.0,124.95999908447266,861.3200073242188,1.0,109.33999633789062,822.27001953125,1.0,109.33999633789062,759.7900390625,1.0,249.9199981689453,865.2249755859375,1.0,222.58499145507812,830.0800170898438,1.0,183.53500366210938,775.4100341796875,1.0,656.0399780273438,697.3099975585938,1.0,609.1799926757812,603.5899658203125,1.0,429.54998779296875,564.5400390625,1.0,171.8199920654297,572.3499755859375,1.0,320.2099914550781,556.72998046875,1.0
0527140440_rgb,40,427.8249816894531,864.125,1.0,416.04998779296875,828.7999877929688,1.0,419.9750061035156,785.625,1.0,455.29998779296875,860.2000122070312,1.0,467.0749816894531,832.7249755859375,1.0,471.0,789.5499877929688,1.0,125.5999984741211,864.125,1.0,113.82499694824219,824.875,1.0,117.75,766.0,1.0,255.125,868.0499877929688,1.0,227.64999389648438,836.6499633789062,1.0,192.3249969482422,777.7750244140625,1.0,675.0999755859375,695.3499755859375,1.0,620.1499633789062,601.1500244140625,1.0,451.375,565.824951171875,1.0,180.5500030517578,569.75,1.0,337.54998779296875,557.9749755859375,1.0
0527140440_rgb,41,442.3999938964844,858.7999877929688,1.0,422.6499938964844,827.2000122070312,1.0,426.6000061035156,779.800048828125,1.0,481.8999938964844,858.7999877929688,1.0,497.70001220703125,827.2000122070312,1.0,489.8000183105469,779.800048828125,1.0,126.4000015258789,862.75,1.0,114.55000305175781,823.25,1.0,126.4000015258789,760.050048828125,1.0,252.8000030517578,870.6500244140625,1.0,229.10000610351562,835.1000366210938,1.0,193.5500030517578,775.8499755859375,1.0,679.4000244140625,696.8499755859375,1.0,632.0,602.050048828125,1.0,450.3000183105469,562.550048828125,1.0,189.60000610351562,566.5,1.0,339.70001220703125,558.5999755859375,1.0
0527140440_rgb,42,444.6400146484375,857.6799926757812,1.0,424.7900085449219,825.9199829101562,1.0,432.7300109863281,782.25,1.0,547.8599853515625,865.6199951171875,1.0,539.9199829101562,821.9500122070312,1.0,524.0399780273438,778.280029296875,1.0,127.04000091552734,865.6199951171875,1.0,119.0999984741211,825.9199829101562,1.0,127.04000091552734,762.4000244140625,1.0,254.0800018310547,873.5599975585938,1.0,230.25999450683594,833.8599853515625,1.0,198.5,778.280029296875,1.0,698.7200317382812,698.8800048828125,1.0,643.1400146484375,603.5999755859375,1.0,468.4599914550781,563.9000244140625,1.0,198.5,571.8399658203125,1.0,357.29998779296875,563.9000244140625,1.0
0527140440_rgb,43,441.5500183105469,863.7300415039062,1.0,421.5250244140625,827.6849975585938,1.0,441.5500183105469,779.625,1.0,577.7200317382812,871.739990234375,1.0,565.7050170898438,827.6849975585938,1.0,545.6799926757812,783.6300048828125,1.0,129.16000366210938,859.7250366210938,1.0,125.1550064086914,819.6749877929688,1.0,141.1750030517578,755.594970703125,1.0,253.31500244140625,875.7449951171875,1.0,233.29000854492188,835.6950073242188,1.0,205.2550048828125,775.6199951171875,1.0,713.8900146484375,695.52001953125,1.0,657.8200073242188,599.4000244140625,1.0,485.6050109863281,559.3499755859375,1.0,217.27000427246094,567.3599853515625,1.0,373.4649963378906,563.35498046875,1.0
0527140440_rgb,44,437.7799987792969,865.239990234375,1.0,425.3900146484375,823.9400024414062,1.0,446.0400085449219,778.510009765625,1.0,594.7200317382812,873.5,1.0,569.9400024414062,832.2000122070312,1.0,549.2900390625,782.6400146484375,1.0,140.4199981689453,856.9800415039062,1.0,140.4199981689453,815.6799926757812,1.0,148.6800079345703,749.5999755859375,1.0,251.9300079345703,869.3699951171875,1.0,231.27999877929688,828.0700073242188,1.0,206.5,774.3800048828125,1.0,718.6199951171875,691.780029296875,1.0,664.9299926757812,600.9200439453125,1.0,491.4700012207031,559.6199951171875,1.0,231.27999877929688,559.6199951171875,1.0,384.0899963378906,559.6199951171875,1.0
0527140440_rgb,45,437.47998046875,865.760009765625,1.0,429.239990234375,824.5599975585938,1.0,449.8399963378906,779.239990234375,1.0,598.1599731445312,874.0,1.0,577.5599975585938,832.7999877929688,1.0,552.8399658203125,783.3599853515625,1.0,157.3199920654297,845.1599731445312,1.0,165.55999755859375,808.0799560546875,1.0,165.55999755859375,746.280029296875,1.0,252.07998657226562,874.0,1.0,231.47999572753906,832.7999877929688,1.0,215.0,775.1199951171875,1.0,734.1199951171875,692.719970703125,1.0,676.4400024414062,602.0799560546875,1.0,507.5199890136719,569.1199951171875,1.0,247.95999145507812,560.8800048828125,1.0,396.2799987792969,560.8800048828125,1.0
0527140440_rgb,46,433.0000305175781,864.2900390625,1.0,428.9300231933594,823.5900268554688,1.0,457.4200134277344,778.8200073242188,1.0,595.800048828125,876.5,1.0,571.3800048828125,835.800048828125,1.0,555.1000366210938,791.030029296875,1.0,192.87001037597656,839.8699951171875,1.0,205.0800018310547,807.3099975585938,1.0,180.66000366210938,746.260009765625,1.0,245.78001403808594,872.4300537109375,1.0,233.57000732421875,831.7300415039062,1.0,221.36001586914062,770.6800537109375,1.0,742.3200073242188,689.280029296875,1.0,685.3400268554688,599.739990234375,1.0,514.4000244140625,567.1800537109375,1.0,257.989990234375,563.1099853515625,1.0,408.58001708984375,563.1099853515625,1.0
