video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0527130240_rgb,24,281.43499755859375,806.77001953125,1.0,303.364990234375,777.530029296875,1.0,328.95001220703125,748.2900390625,1.0,398.3949890136719,832.35498046875,1.0,380.1199951171875,799.4599609375,1.0,376.4649963378906,755.5999755859375,1.0,197.3699951171875,803.114990234375,1.0,186.40499877929688,766.5650024414062,1.0,146.1999969482422,715.39501953125,1.0,105.99500274658203,828.699951171875,1.0,87.72000122070312,792.1500244140625,1.0,76.75499725341797,719.0499877929688,1.0,562.8699951171875,653.260009765625,1.0,522.6649780273438,558.22998046875,1.0,383.7749938964844,536.2999877929688,1.0,146.1999969482422,528.989990234375,1.0,277.7799987792969,528.989990234375,1.0
0527130240_rgb,25,313.739990234375,791.5499877929688,1.0,351.0899963378906,776.6099853515625,1.0,377.2349853515625,728.0549926757812,1.0,395.9100036621094,832.635009765625,1.0,380.9700012207031,795.2849731445312,1.0,380.9700012207031,761.6699829101562,1.0,253.97999572753906,810.2249755859375,1.0,231.5699920654297,776.6099853515625,1.0,186.75,716.8499755859375,1.0,104.57999420166016,832.635009765625,1.0,89.63999938964844,791.5499877929688,1.0,82.16999816894531,716.8499755859375,1.0,575.1900024414062,657.0899658203125,1.0,537.8399658203125,556.2449951171875,1.0,388.44000244140625,537.5700073242188,1.0,153.13499450683594,530.0999755859375,1.0,287.5950012207031,530.0999755859375,1.0
0527130240_rgb,26,336.7200012207031,789.800048828125,1.0,366.0,775.1600341796875,1.0,398.94000244140625,742.219970703125,1.0,402.6000061035156,830.0599975585938,1.0,387.96002197265625,797.1199951171875,1.0,373.32000732421875,753.2000122070312,1.0,263.52001953125,808.0999755859375,1.0,241.5600128173828,775.1600341796875,1.0,208.62001037597656,716.5999755859375,1.0,102.4800033569336,833.7200317382812,1.0,87.84000396728516,797.1199951171875,1.0,95.16000366210938,723.9200439453125,1.0,585.6000366210938,654.3800048828125,1.0,541.6799926757812,555.5599975585938,1.0,402.6000061035156,537.260009765625,1.0,168.36000061035156,533.5999755859375,1.0,303.7799987792969,529.9400024414062,1.0
0527130240_rgb,27,413.0149841308594,793.8049926757812,1.0,434.94500732421875,775.530029296875,1.0,438.6000061035156,731.6699829101562,1.0,409.3599853515625,834.010009765625,1.0,383.7749938964844,804.77001953125,1.0,380.1199951171875,753.5999755859375,1.0,270.4700012207031,812.0799560546875,1.0,248.5399932861328,775.530029296875,1.0,211.99000549316406,720.7049560546875,1.0,102.33999633789062,834.010009765625,1.0,87.72000122070312,797.4599609375,1.0,98.68499755859375,720.7049560546875,1.0,599.4199829101562,658.5700073242188,1.0,559.2149658203125,559.885009765625,1.0,413.0149841308594,537.9550170898438,1.0,175.44000244140625,534.2999877929688,1.0,317.9849853515625,534.2999877929688,1.0
0527130240_rgb,28,468.4800109863281,795.4600219726562,1.0,479.46002197265625,766.1800537109375,1.0,475.8000183105469,725.9200439453125,1.0,402.6000061035156,832.0599975585938,1.0,384.3000183105469,795.4600219726562,1.0,387.96002197265625,747.8800048828125,1.0,270.8399963378906,806.4400024414062,1.0,252.54000854492188,773.5,1.0,212.27999877929688,722.260009765625,1.0,102.4800033569336,835.7200317382812,1.0,95.16000366210938,795.4600219726562,1.0,109.80000305175781,718.5999755859375,1.0,614.8800048828125,660.0400390625,1.0,578.280029296875,561.219970703125,1.0,431.8800048828125,539.260009765625,1.0,193.98001098632812,535.5999755859375,1.0,336.7200012207031,535.5999755859375,1.0
0527130240_rgb,29,503.8399963378906,800.5599975585938,1.0,507.6000061035156,762.9599609375,1.0,492.55999755859375,721.5999755859375,1.0,402.32000732421875,834.4000244140625,1.0,387.2799987792969,796.7999877929688,1.0,391.0400085449219,751.6799926757812,1.0,270.7200012207031,808.0799560546875,1.0,248.16000366210938,774.239990234375,1.0,210.55999755859375,721.5999755859375,1.0,105.27999877929688,830.6400146484375,1.0,94.0,793.0400390625,1.0,112.80000305175781,714.0799560546875,1.0,624.1599731445312,661.4400024414062,1.0,586.5599975585938,563.6799926757812,1.0,443.67999267578125,541.1199951171875,1.0,210.55999755859375,537.3599853515625,1.0,338.3999938964844,533.5999755859375,1.0
0527130240_rgb,30,547.9199829101562,807.0650024414062,1.0,536.5050048828125,769.0150146484375,1.0,521.2850341796875,727.1600341796875,1.0,399.5249938964844,833.7000122070312,1.0,388.1100158691406,795.6500244140625,1.0,395.7200012207031,749.989990234375,1.0,266.3500061035156,810.8699951171875,1.0,251.1300048828125,772.8200073242188,1.0,216.885009765625,719.550048828125,1.0,102.73500061035156,829.89501953125,1.0,102.73500061035156,791.844970703125,1.0,121.76000213623047,711.9400024414062,1.0,646.8500366210938,658.6700439453125,1.0,601.1900024414062,559.739990234375,1.0,456.6000061035156,536.9100341796875,1.0,213.0800018310547,536.9100341796875,1.0,350.05999755859375,536.9100341796875,1.0
0527130240_rgb,31,567.2100219726562,807.7050170898438,1.0,547.7849731445312,772.739990234375,1.0,528.3599853515625,733.8900146484375,1.0,404.0400085449219,834.9000244140625,1.0,388.5,796.0499877929688,1.0,396.2699890136719,749.4299926757812,1.0,271.95001220703125,807.7050170898438,1.0,248.63999938964844,772.739990234375,1.0,217.55999755859375,718.3499755859375,1.0,104.8949966430664,831.0150146484375,1.0,104.8949966430664,792.1650390625,1.0,132.08999633789062,714.4649658203125,1.0,656.5650024414062,656.1900024414062,1.0,606.0599975585938,562.9500122070312,1.0,462.31500244140625,539.6400146484375,1.0,229.21499633789062,535.7550048828125,1.0,357.4200134277344,531.8699951171875,1.0
0527130240_rgb,32,574.77001953125,814.8500366210938,1.0,555.2200317382812,779.6600341796875,1.0,539.5800170898438,736.6500244140625,1.0,406.6400146484375,834.4000244140625,1.0,391.0,795.300048828125,1.0,398.82000732421875,752.2900390625,1.0,265.8800048828125,810.9400024414062,1.0,250.24000549316406,771.8399658203125,1.0,218.9600067138672,717.0999755859375,1.0,109.4800033569336,818.760009765625,1.0,129.02999877929688,783.5700073242188,1.0,140.760009765625,709.280029296875,1.0,676.4299926757812,646.719970703125,1.0,625.6000366210938,556.7900390625,1.0,480.9300231933594,545.0599975585938,1.0,242.4199981689453,537.239990234375,1.0,375.3600158691406,537.239990234375,1.0
0527130240_rgb,33,578.1600341796875,813.6400146484375,1.0,550.4400024414062,781.9599609375,1.0,538.5599975585938,738.4000244140625,1.0,403.9200134277344,833.4400024414062,1.0,392.0400085449219,793.8399658203125,1.0,403.9200134277344,750.280029296875,1.0,269.2799987792969,809.6799926757812,1.0,253.44000244140625,774.0400390625,1.0,225.72000122070312,718.5999755859375,1.0,150.47999572753906,813.6400146484375,1.0,170.27999877929688,778.0,1.0,166.32000732421875,710.6799926757812,1.0,696.9600219726562,643.3599853515625,1.0,637.5599975585938,556.239990234375,1.0,495.0,544.3599853515625,1.0,253.44000244140625,532.47998046875,1.0,396.0,536.4400024414062,1.0
