video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0522151133_rgb,31,455.0,812.6800537109375,1.0,436.8000183105469,779.9200439453125,1.0,429.52001953125,739.8800048828125,1.0,294.8399963378906,823.5999755859375,1.0,302.1199951171875,783.56005859375,1.0,327.6000061035156,743.52001953125,1.0,152.8800048828125,816.3200073242188,1.0,134.6800079345703,783.56005859375,1.0,123.76000213623047,728.9600219726562,1.0,218.40000915527344,819.9600219726562,1.0,200.20001220703125,783.56005859375,1.0,167.44000244140625,732.5999755859375,1.0,611.52001953125,670.719970703125,1.0,564.2000122070312,583.3599853515625,1.0,422.2400207519531,554.239990234375,1.0,171.0800018310547,539.6799926757812,1.0,316.6800231933594,539.6799926757812,1.0
0522151133_rgb,32,454.375,814.6300048828125,1.0,439.8349914550781,781.9150390625,1.0,428.92999267578125,741.9299926757812,1.0,298.07000732421875,821.9000244140625,1.0,308.9750061035156,781.9150390625,1.0,334.4200134277344,741.9299926757812,1.0,152.6699981689453,810.9949951171875,1.0,134.4949951171875,774.64501953125,1.0,130.86000061035156,720.1199951171875,1.0,239.91000366210938,818.2650146484375,1.0,221.73500061035156,781.9150390625,1.0,189.02000427246094,734.6600341796875,1.0,621.5850219726562,669.22998046875,1.0,574.3300170898438,581.989990234375,1.0,428.92999267578125,552.9100341796875,1.0,181.75,538.3699951171875,1.0,323.5149841308594,538.3699951171875,1.0
0522151133_rgb,33,457.55999755859375,813.530029296875,1.0,439.1100158691406,780.3200073242188,1.0,435.4200134277344,736.0400390625,1.0,317.3399963378906,809.8399658203125,1.0,346.8600158691406,784.010009765625,1.0,369.0,747.1099853515625,1.0,154.97999572753906,809.8399658203125,1.0,136.52999877929688,776.6300048828125,1.0,136.52999877929688,721.280029296875,1.0,269.3699951171875,817.219970703125,1.0,247.23001098632812,784.010009765625,1.0,210.3300018310547,732.3499755859375,1.0,634.6799926757812,669.6199951171875,1.0,583.02001953125,581.0599975585938,1.0,439.1100158691406,547.8499755859375,1.0,191.8800048828125,540.469970703125,1.0,346.8600158691406,536.780029296875,1.0
0522151133_rgb,34,455.66998291015625,813.6949462890625,1.0,440.72998046875,780.0799560546875,1.0,436.9949951171875,738.9949951171875,1.0,339.8849792480469,802.489990234375,1.0,373.5,783.81494140625,1.0,395.9100036621094,750.199951171875,1.0,149.39999389648438,813.6949462890625,1.0,138.1949920654297,776.344970703125,1.0,141.92999267578125,716.5849609375,1.0,272.6549987792969,817.4299926757812,1.0,250.2449951171875,783.81494140625,1.0,216.62998962402344,735.260009765625,1.0,642.4199829101562,668.030029296875,1.0,593.864990234375,578.3900146484375,1.0,448.1999816894531,548.510009765625,1.0,201.6899871826172,541.0399780273438,1.0,339.8849792480469,541.0399780273438,1.0
0522151133_rgb,35,445.6549987792969,816.3199462890625,1.0,445.6549987792969,782.614990234375,1.0,438.16497802734375,730.1849975585938,1.0,389.47998046875,801.3399658203125,1.0,411.9499816894531,786.3599853515625,1.0,434.41998291015625,763.8900146484375,1.0,149.79998779296875,812.574951171875,1.0,138.56500244140625,775.125,1.0,149.79998779296875,715.2049560546875,1.0,273.3849792480469,820.0650024414062,1.0,247.1699981689453,786.3599853515625,1.0,217.20999145507812,733.9299926757812,1.0,651.6300048828125,666.52001953125,1.0,606.6900024414062,580.385009765625,1.0,468.125,550.4249877929688,1.0,217.20999145507812,546.6799926757812,1.0,352.0299987792969,539.1900024414062,1.0
0522151133_rgb,36,442.8399963378906,816.6400146484375,1.0,431.6199951171875,782.97998046875,1.0,435.3600158691406,741.8399658203125,1.0,465.2799987792969,809.1600341796875,1.0,483.9800109863281,786.719970703125,1.0,487.7200012207031,745.5799560546875,1.0,151.1199951171875,809.1600341796875,1.0,143.63999938964844,771.760009765625,1.0,158.60000610351562,711.9200439453125,1.0,270.79998779296875,820.3800048828125,1.0,252.10000610351562,782.97998046875,1.0,225.9199981689453,730.6199951171875,1.0,667.239990234375,667.0400390625,1.0,622.3599853515625,577.280029296875,1.0,480.239990234375,547.3599853515625,1.0,233.39999389648438,547.3599853515625,1.0,364.29998779296875,543.6199951171875,1.0
0522151133_rgb,37,454.22998046875,815.52001953125,1.0,435.7550048828125,782.2650146484375,1.0,439.4499816894531,737.9249877929688,1.0,498.5699768066406,811.824951171875,1.0,513.3499755859375,778.5699462890625,1.0,505.9599914550781,737.9249877929688,1.0,143.85000610351562,808.1300048828125,1.0,147.5449981689453,771.1799926757812,1.0,166.02000427246094,708.364990234375,1.0,273.17498779296875,819.2149658203125,1.0,251.00498962402344,782.2650146484375,1.0,225.13999938964844,726.8399658203125,1.0,668.5399780273438,664.0250244140625,1.0,627.89501953125,579.0400390625,1.0,487.4849853515625,549.47998046875,1.0,236.22499084472656,545.7849731445312,1.0,372.94000244140625,542.0899658203125,1.0
0522151133_rgb,38,454.6800231933594,813.0400390625,1.0,440.1200256347656,783.9200439453125,1.0,447.4000244140625,736.5999755859375,1.0,556.5999755859375,813.0400390625,1.0,549.3200073242188,773.0,1.0,534.760009765625,732.9600219726562,1.0,156.20001220703125,802.1199951171875,1.0,167.1199951171875,765.719970703125,1.0,178.04000854492188,707.47998046875,1.0,272.67999267578125,820.3200073242188,1.0,254.48001098632812,780.280029296875,1.0,232.63999938964844,729.3200073242188,1.0,687.6400146484375,660.1600341796875,1.0,640.3200073242188,572.7999877929688,1.0,498.3600158691406,550.9600219726562,1.0,247.20001220703125,547.3200073242188,1.0,389.1600036621094,543.6799926757812,1.0
0522151133_rgb,39,451.2799987792969,812.760009765625,1.0,440.3000183105469,779.8200073242188,1.0,451.2799987792969,735.9000244140625,1.0,579.3800048828125,816.4200439453125,1.0,564.739990234375,779.8200073242188,1.0,546.4400024414062,739.5599975585938,1.0,165.8000030517578,801.780029296875,1.0,176.77999877929688,765.1800537109375,1.0,184.10000610351562,706.6199951171875,1.0,275.6000061035156,816.4200439453125,1.0,253.63999938964844,779.8200073242188,1.0,235.3400115966797,728.5800170898438,1.0,692.8400268554688,659.0400390625,1.0,645.260009765625,571.2000122070312,1.0,509.8399963378906,549.239990234375,1.0,260.96002197265625,545.5800170898438,1.0,400.0400085449219,549.239990234375,1.0
0522151133_rgb,40,453.42999267578125,816.7349853515625,1.0,442.4649963378906,780.1849975585938,1.0,457.0849914550781,739.97998046875,1.0,599.6300048828125,820.3900146484375,1.0,585.010009765625,783.8399658203125,1.0,563.0799560546875,739.97998046875,1.0,197.5800018310547,794.8049926757812,1.0,212.1999969482422,758.2550048828125,1.0,204.88999938964844,707.0849609375,1.0,274.3349914550781,820.3900146484375,1.0,256.05999755859375,783.8399658203125,1.0,241.44000244140625,729.0150146484375,1.0,705.625,655.9150390625,1.0,654.4550170898438,568.1950073242188,1.0,515.5650024414062,549.9199829101562,1.0,270.67999267578125,542.6099853515625,1.0,413.2250061035156,546.2650146484375,1.0
