video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0603090048_rgb,39,475.6999816894531,806.9000244140625,1.0,457.9499816894531,774.949951171875,1.0,454.3999938964844,735.9000244140625,1.0,340.79998779296875,814.0,1.0,333.6999816894531,778.5,1.0,355.0,739.449951171875,1.0,177.5,806.9000244140625,1.0,163.3000030517578,785.5999755859375,1.0,181.0500030517578,714.5999755859375,1.0,191.6999969482422,821.0999755859375,1.0,195.25,774.949951171875,1.0,156.1999969482422,721.699951171875,1.0,617.7000122070312,643.5999755859375,1.0,568.0,565.5,1.0,454.3999938964844,544.2000122070312,1.0,216.5500030517578,533.5499877929688,1.0,340.79998779296875,537.0999755859375,1.0
0603090048_rgb,40,480.29998779296875,806.3800048828125,1.0,462.75,774.7900390625,1.0,455.7300109863281,736.1799926757812,1.0,332.8800048828125,813.4000244140625,1.0,343.4100036621094,774.7900390625,1.0,367.9800109863281,739.6900024414062,1.0,188.97000122070312,806.3800048828125,1.0,171.4199981689453,778.2999877929688,1.0,167.91000366210938,701.0799560546875,1.0,224.0699920654297,813.4000244140625,1.0,217.0500030517578,774.7900390625,1.0,192.47999572753906,725.6500244140625,1.0,620.7000122070312,644.9200439453125,1.0,571.5599975585938,560.6799926757812,1.0,459.239990234375,546.6400146484375,1.0,231.08999633789062,536.1099853515625,1.0,353.94000244140625,539.6199951171875,1.0
0603090048_rgb,41,370.44000244140625,787.1600341796875,1.0,391.55999755859375,769.5599975585938,1.0,412.67999267578125,737.8800048828125,1.0,479.55999755859375,808.280029296875,1.0,461.9599914550781,776.5999755859375,1.0,458.44000244140625,741.4000244140625,1.0,190.9199981689453,811.7999877929688,1.0,173.3199920654297,780.1199951171875,1.0,176.83999633789062,716.760009765625,1.0,275.3999938964844,818.8399658203125,1.0,261.32000732421875,783.6400146484375,1.0,229.63999938964844,727.3200073242188,1.0,634.4400024414062,649.8800048828125,1.0,592.2000122070312,565.4000244140625,1.0,465.4800109863281,533.719970703125,1.0,236.67999267578125,533.719970703125,1.0,359.8800048828125,537.239990234375,1.0
0603090048_rgb,42,478.4049987792969,806.0700073242188,1.0,464.3450012207031,774.43505859375,1.0,464.3450012207031,732.2550048828125,1.0,379.9850158691406,792.010009765625,1.0,415.135009765625,781.4650268554688,1.0,432.71002197265625,753.344970703125,1.0,186.66000366210938,809.5850219726562,1.0,169.0850067138672,777.9500122070312,1.0,179.6300048828125,714.6800537109375,1.0,295.625,816.614990234375,1.0,274.5350036621094,781.4650268554688,1.0,239.385009765625,725.2249755859375,1.0,636.5800170898438,651.4100341796875,1.0,597.9150390625,567.0499877929688,1.0,474.8900146484375,545.9600219726562,1.0,256.96002197265625,538.9299926757812,1.0,372.95501708984375,538.9299926757812,1.0
0603090048_rgb,43,482.5899963378906,812.0999755859375,1.0,472.1949768066406,780.9149780273438,1.0,458.3349914550781,732.405029296875,1.0,423.68499755859375,798.239990234375,1.0,444.4749755859375,784.3800048828125,1.0,482.5899963378906,749.72998046875,1.0,184.59999084472656,812.0999755859375,1.0,174.2050018310547,777.449951171875,1.0,184.59999084472656,711.614990234375,1.0,316.2699890136719,815.5650024414062,1.0,295.47998046875,780.9149780273438,1.0,260.83001708984375,728.9400024414062,1.0,645.4450073242188,652.7099609375,1.0,614.260009765625,569.5499877929688,1.0,475.6600036621094,541.8300170898438,1.0,260.83001708984375,534.9000244140625,1.0,371.7099914550781,541.8300170898438,1.0
0603090048_rgb,44,473.5,808.5,1.0,456.0,773.5,1.0,459.5,735.0,1.0,477.0,805.0,1.0,491.0,777.0,1.0,498.0,742.0,1.0,183.0,812.0,1.0,176.0,773.5,1.0,190.0,714.0,1.0,316.0,815.5,1.0,295.0,784.0,1.0,263.5,728.0,1.0,655.5,658.0,1.0,617.0,567.0,1.0,491.0,539.0,1.0,270.5,539.0,1.0,393.0,539.0,1.0
0603090048_rgb,45,479.22998046875,805.9299926757812,1.0,465.28997802734375,778.0499877929688,1.0,468.7749938964844,739.7149658203125,1.0,528.02001953125,805.9299926757812,1.0,538.4749755859375,774.56494140625,1.0,528.02001953125,732.7449951171875,1.0,186.489990234375,812.9000244140625,1.0,176.03500366210938,774.56494140625,1.0,193.45999145507812,708.3499755859375,1.0,318.91998291015625,816.385009765625,1.0,294.5249938964844,785.02001953125,1.0,266.6449890136719,725.7750244140625,1.0,667.4199829101562,659.5599975585938,1.0,639.5399780273438,575.9199829101562,1.0,500.1399841308594,544.5549926757812,1.0,280.5849914550781,541.0700073242188,1.0,395.5899963378906,541.0700073242188,1.0
0603090048_rgb,46,479.4900207519531,806.0350341796875,1.0,461.7149963378906,774.0400390625,1.0,472.3800048828125,734.9349975585938,1.0,557.7000122070312,809.5899658203125,1.0,557.7000122070312,770.4849853515625,1.0,543.47998046875,731.3800048828125,1.0,184.4250030517578,809.5899658203125,1.0,180.8699951171875,774.0400390625,1.0,202.1999969482422,710.050048828125,1.0,319.5150146484375,816.7000122070312,1.0,294.6300048828125,784.7050170898438,1.0,266.19000244140625,724.27001953125,1.0,671.4600219726562,656.7249755859375,1.0,639.4650268554688,571.405029296875,1.0,543.47998046875,532.2999877929688,1.0,287.52001953125,539.4100341796875,1.0,408.3900146484375,539.4100341796875,1.0
0603090048_rgb,47,478.4800109863281,807.1400146484375,1.0,464.3599853515625,771.8399658203125,1.0,478.4800109863281,733.010009765625,1.0,602.0299682617188,807.1400146484375,1.0,584.3800048828125,771.8399658203125,1.0,563.199951171875,729.47998046875,1.0,189.01998901367188,810.6699829101562,1.0,189.01998901367188,771.8399658203125,1.0,206.6699981689453,708.2999877929688,1.0,316.0999755859375,817.72998046875,1.0,294.91998291015625,782.4299926757812,1.0,270.2099914550781,722.4199829101562,1.0,690.2799682617188,658.8800048828125,1.0,658.510009765625,574.1600341796875,1.0,531.4299926757812,545.9199829101562,1.0,294.91998291015625,538.8599853515625,1.0,425.5299987792969,542.3900146484375,1.0
0603090048_rgb,48,479.0400085449219,806.2100219726562,1.0,468.4049987792969,774.3050537109375,1.0,482.58502197265625,731.7650146484375,1.0,620.8400268554688,806.2100219726562,1.0,599.5700073242188,774.3050537109375,1.0,578.300048828125,735.3099975585938,1.0,195.44000244140625,802.6650390625,1.0,206.07501220703125,767.2149658203125,1.0,216.7100067138672,703.405029296875,1.0,315.9700012207031,816.844970703125,1.0,294.70001220703125,784.9400024414062,1.0,276.9750061035156,721.1300048828125,1.0,705.9200439453125,657.3200073242188,1.0,670.4700317382812,575.7850341796875,1.0,549.9400024414062,543.8800048828125,1.0,308.8800048828125,536.7900390625,1.0,432.95501708984375,543.8800048828125,1.0
